area,description,electricity,elevator,facility,floor,fuel_gas,heating,house_code,house_type,lease,location,orientation,price,stall,tags,title,water,bedroom,living room,bathroom,district,Washing Machine,Air Conditioner,Wardrobe,Television,Refrigerator,Water Heater,Bed,Heating,Broadband,Natural Gas
30.0,,暂无数据,1,,21,1,0,ZH1826532386788081664,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,南 北,2200,暂无数据,"精装,随时看房",整租·奥园商业广场 1室1厅 南/北,暂无数据,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
94.0,,民电,1,,38,1,0,ZH1826602249569173504,3室2厅2卫,整租,香洲区-上冲-华发城建未来荟,东南,3600,暂无数据,"精装,双卫生间,随时看房",整租·华发城建未来荟 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
50.0,,暂无数据,1,,21,1,0,ZH1826534309075353600,2室1厅1卫,整租,香洲区-上冲-奥园商业广场,南,3000,暂无数据,"精装,随时看房",整租·奥园商业广场 2室1厅 南,暂无数据,2.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
36.0,,暂无数据,1,,21,1,0,ZH1826533297837047808,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,南 北,2500,暂无数据,"精装,随时看房",整租·奥园商业广场 1室1厅 南/北,暂无数据,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
57.0,,暂无数据,1,,21,1,0,ZH1826533831851638784,2室1厅1卫,整租,香洲区-上冲-奥园商业广场,北,3000,暂无数据,"精装,随时看房",整租·奥园商业广场 2室1厅 北,暂无数据,2.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
35.0,,民电,1,,27,1,0,ZH1826470887474331648,1室0厅1卫,整租,香洲区-上冲-华发城建未来荟,西北,2200,暂无数据,精装,整租·华发城建未来荟 1室0厅 西北,民水,1.0,0,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
41.0,,商电,1,,22,1,0,ZH1825845636671471616,2室1厅1卫,整租,香洲区-上冲-奥园商业广场,西南,2400,暂无数据,随时看房,整租·奥园商业广场 2室1厅 复式 西南,民水,2.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
65.0,,民电,1,,27,1,0,ZH1825772735335235584,2室2厅1卫,整租,香洲区-上冲-华发城建未来荟,东南,2700,暂无数据,"精装,随时看房",整租·华发城建未来荟 2室2厅 东南,民水,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
80.0,,民电,0,,7,0,0,ZH1825419230497996800,3室1厅1卫,整租,香洲区-上冲-上宝花园,南,2100,暂无数据,精装,整租·上宝花园 3室1厅 南,民水,3.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
92.0,,暂无数据,1,,34,1,0,ZH1780816903774666752,2室2厅1卫,整租,香洲区-上冲-万科城,东南 南 西南,2800,暂无数据,精装,整租·万科城 2室2厅 东南/南/西南,暂无数据,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
83.0,,民电,1,"衣柜,床",11,1,0,ZH1769612947820118016,2室1厅1卫,整租,香洲区-上冲-五洲康城,东南,3300,暂无数据,"精装,随时看房",整租·五洲康城 2室1厅 东南,民水,2.0,1,1,Xiangzhou District,0,0,1,0,0,0,1,0,0,0
74.0,,民电,0,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,暖气,宽带,天然气",7,0,0,ZH1767756580104699904,2室1厅1卫,整租,香洲区-上冲-恒雅名园,北,2100,暂无数据,"精装,随时看房",整租·恒雅名园 2室1厅 北,民水,2.0,1,1,Xiangzhou District,1,1,1,1,1,1,1,1,1,1
82.0,,民电,1,,9,1,0,ZH1765688261558140928,3室2厅0卫,整租,香洲区-上冲-华香苑,北,2300,暂无数据,"精装,随时看房",整租·华香苑 3室2厅 北,民水,3.0,2,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
50.0,,暂无数据,0,,1,1,0,ZH1763178948272848896,1室0厅1卫,整租,香洲区-上冲-棕榈假日,北,2300,暂无数据,非居住房屋,整租·棕榈假日 1室0厅 北,暂无数据,1.0,0,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
184.0,,民电,1,,31,1,0,ZH1759817206171959296,5室2厅3卫,整租,香洲区-上冲-云顶澜山,南 北,3400,免费使用,随时看房,整租·云顶澜山 5室2厅 南/北,民水,5.0,2,3,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
110.0,,暂无数据,1,,21,1,0,ZH1733508585591144448,3室2厅0卫,整租,香洲区-上冲-奥园商业广场,东南,5000,租用车位,非居住房屋,整租·奥园商业广场 3室2厅 东南,暂无数据,3.0,2,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
89.0,,民电,1,,29,1,0,ZH1734156310699573248,3室2厅2卫,整租,香洲区-上冲-万科城市中心,东南,3600,暂无数据,"精装,双卫生间",整租·万科城市中心 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
110.0,,商电,1,,34,1,0,ZH1753376533432500224,4室2厅2卫,整租,香洲区-上冲-万科城市中心,南,4133,暂无数据,"精装,双卫生间",整租·万科城市中心 4室2厅 南,暂无数据,4.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
70.0,,民电,0,,7,1,0,ZH1700006812473884672,2室2厅1卫,整租,香洲区-上冲-绿茵花园,北,2100,暂无数据,精装,整租·绿茵花园 2室2厅 北,民水,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
89.0,,民电,1,,38,1,0,ZH1698282147510484992,3室2厅1卫,整租,香洲区-上冲-华发城建未来荟,南,4000,暂无数据,精装,整租·华发城建未来荟 3室2厅 南,民水,3.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
74.0,,暂无数据,1,,11,1,0,ZH1691334063035514880,2室2厅1卫,整租,香洲区-上冲-华发城建未来荟,西北,3000,暂无数据,"精装,随时看房",整租·华发城建未来荟 2室2厅 西北,暂无数据,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
103.0,【户型介绍】户型方正，楼层好，光线十分充足 ， 看房方便， 业主诚心出租【交通出行】交通方便快捷，共享单车低碳环保，公交汽车35.46.99.26.36.70【周边配套】奥园购物广场，奥园购物风情街，永旺购物商城，印象城，山姆会员店，cc影城,商电,1,,21,1,0,ZH1684517084546990080,1室0厅0卫,整租,香洲区-上冲-奥园商业广场,东南,4500,暂无数据,非居住房屋,整租·奥园商业广场 1室0厅 东南,暂无数据,1.0,0,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
150.0,,民电,1,,24,1,0,ZH1682649841164877824,4室2厅2卫,整租,香洲区-上冲-云顶澜山,南 北,5000,暂无数据,"精装,双卫生间",整租·云顶澜山 4室2厅 南/北,民水,4.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
89.0,【户型介绍】房子是标准的3房2卫户型 格局方正 无改动 户型方正 面积实用。【装修描述】房子是开发的精装修，业主很少住 目前保养好 衣柜窗帘 那些都是配好了。【交通出行】小区门口就有公交车站 高速出入口 以及共享单车 网约车停车点 满足日常业主的出行需求。【出租原因】业主不在珠海发展了 所以要出租这个房子 保养好 家电家私齐全的。【周边配套】小区外面200米就是社区公园 满足日常孩子的活动需求 还有万科自带的商.业.街，800米处就是山姆购物，1500处就是金发奥园广场。【小区介绍】小区是由万科地产开发 物业也是万科旗下物业管理人车分流 管理好。,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,暖气,宽带,天然气",29,1,0,ZH1749733021709238272,3室2厅2卫,整租,香洲区-上冲-万科城市中心,南,3500,租用车位,"精装,双卫生间,随时看房",整租·万科城市中心 3室2厅 南,民水,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,1,1,1
118.0,,民电,1,,11,1,0,ZH1659507986667667456,3室2厅2卫,整租,香洲区-上冲-棕榈假日,东南,3000,暂无数据,双卫生间,整租·棕榈假日 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
52.0,,暂无数据,0,,4,1,0,ZH1740229898523377664,1室0厅0卫,整租,香洲区-上冲-奥园商业广场,南,2300,暂无数据,非居住房屋,整租·奥园商业广场 1室0厅 南,暂无数据,1.0,0,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
127.0,,商电,1,,32,1,0,ZH1644228446789828608,3室2厅2卫,整租,香洲区-上冲-奥园商业广场,南,4500,暂无数据,"双卫生间,非居住房屋",整租·奥园商业广场 3室2厅 南,商水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
89.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",24,1,0,ZH1625091558778863616,3室2厅2卫,整租,香洲区-上冲-万科城市中心,南 北,3500,暂无数据,"精装,双卫生间",整租·万科城市中心 3室2厅 南/北,民水,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
46.0,,暂无数据,1,,32,1,0,ZH1610931624537489408,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,南,2000,暂无数据,非居住房屋,整租·奥园商业广场 1室1厅 南,暂无数据,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
122.0,【房源亮点】三房2卫大阳台东南朝向看小区园林交通便利小区物业管理费0.5元一平方【周边配套】山姆会员店奥园广场华润万家上冲医院泰嘉市场轻轨明珠站 珠海机场候机室【小区介绍】小区门口多路公交路线交通便利高铁站300米机场候机室300米,民电,0,"洗衣机,空调,衣柜,冰箱,热水器,床,天然气",6,1,0,ZH1731870841513181184,4室2厅1卫,整租,香洲区-上冲-棕榈假日,东南,3000,暂无数据,"精装,随时看房",整租·棕榈假日 4室2厅 东南,民水,4.0,2,1,Xiangzhou District,1,1,1,0,1,1,1,0,0,1
104.0,,商电,1,,32,1,0,ZH1713427339448156160,4室2厅1卫,整租,香洲区-上冲-奥园商业广场,南,8000,暂无数据,"精装,非居住房屋",整租·奥园商业广场 4室2厅 南,商水,4.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
120.0,,民电,1,,34,1,0,ZH1806318972509880320,3室2厅2卫,整租,香洲区-上冲-万科城,南,3100,暂无数据,"精装,双卫生间,随时看房",整租·万科城 3室2厅 南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
120.0,【交通出行】出行便捷，门口就有三个公交站，步行能到城轨明珠站，有一条通高新区跟横琴高速路【周边配套】步行就能到奥园广场跟山姆会员店，楼下就有万科城商业街，离素菜果肉批发市场不远【小区介绍】小区位于珠海坦洲交界，生活配套设施齐全，有万科商业街，环境优,暂无数据,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,暖气,宽带,天然气",34,1,0,ZH1805577718184542208,3室2厅2卫,整租,香洲区-上冲-万科城,南,3500,租用车位,"双卫生间,动迁安置房",整租·万科城 3室2厅 南,暂无数据,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,1,1,1
120.0,,暂无数据,1,,34,1,0,ZH1805529165785464832,3室2厅2卫,整租,香洲区-上冲-万科城,南,3500,暂无数据,"精装,双卫生间",整租·万科城 3室2厅 南,暂无数据,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
166.0,,暂无数据,0,宽带,2,0,0,ZH1804782795139055616,2室2厅1卫,整租,香洲区-上冲-富豪花园(香洲区),西南,16000,租用车位,"精装,非居住房屋",整租·富豪花园(香洲区) 2室2厅 西南,暂无数据,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,1,0
89.0,,民电,1,,34,1,0,ZH1804063656212692992,3室2厅2卫,整租,香洲区-上冲-万科城市中心,南,3300,暂无数据,"精装,双卫生间",整租·万科城市中心 3室2厅 南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
73.0,,民电,1,,17,1,0,ZH1803621648809590784,2室2厅1卫,整租,香洲区-上冲-橘子郡,南,2900,暂无数据,精装,整租·橘子郡 2室2厅 南,民水,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
121.0,,暂无数据,1,"洗衣机,空调,冰箱,热水器,天然气",34,1,0,ZH1803378194670157824,3室2厅2卫,整租,香洲区-上冲-万科城,南,3000,租用车位,"双卫生间,动迁安置房",整租·万科城 3室2厅 南,暂无数据,3.0,2,2,Xiangzhou District,1,1,0,0,1,1,0,0,0,1
84.0,【户型介绍】方正的原来格局是3房 业主改成了大2房 很舒适 通风采光好的。【装修描述】精装修 格局方正通风采光很好正南向.小区户型很少.楼层中层，买过来就可以直接入住【周边配套】沃尔玛，世邦家居世界，耐克店，翠微市场，永晟家居城，金海马家，正方商 业广场，上冲医院，同仁堂药店，香洲区人民医院，华佗国医，珠海市妇幼保健院，市口腔医院，珠海市残疾人康复中 心，梅华街道翠前社区卫生服务站，健华医院【小区介绍】五洲康城是五洲房产开发的大社区，管理人性化，1.6的容 积 率，绿化面积大，小孩老人的活动空间大，楼盘新，刚需或改善的大户型都可以选择，位于新香洲香山湖公园附 近2010年小区，绿化管理完善，有24小 时安保，小区会所游泳池。,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,暖气,宽带,天然气",11,1,0,ZH1786341647731130368,2室2厅1卫,整租,香洲区-上冲-五洲康城,南,3500,租用车位,"精装,随时看房",整租·五洲康城 2室2厅 南,民水,2.0,2,1,Xiangzhou District,1,1,1,1,1,1,1,1,1,1
106.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",38,1,0,ZH1802709753860718592,3室2厅2卫,整租,香洲区-上冲-华发城建未来荟,南,4900,租用车位,"精装,双卫生间",整租·华发城建未来荟 3室2厅 南,民水,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
105.0,,民电,0,,6,1,0,ZH1802646862683963392,3室2厅2卫,整租,香洲区-上冲-棕榈假日,南,2800,暂无数据,"精装,双卫生间,随时看房",整租·棕榈假日 3室2厅 南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
91.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",38,1,0,ZH1802367517386080256,3室2厅1卫,整租,香洲区-上冲-华发城建未来荟,东南,3500,暂无数据,"精装,随时看房",整租·华发城建未来荟 3室2厅 东南,民水,3.0,2,1,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
120.0,,暂无数据,1,,34,1,0,ZH1802219706816397312,3室2厅2卫,整租,香洲区-上冲-万科城,南,3300,暂无数据,"精装,双卫生间,动迁安置房",整租·万科城 3室2厅 南,暂无数据,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
89.0,,暂无数据,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",24,1,0,ZH1799652332682608640,3室2厅2卫,整租,香洲区-上冲-万科城市中心,东南,3000,暂无数据,"精装,双卫生间,随时看房",整租·万科城市中心 3室2厅 东南,暂无数据,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
141.0,,暂无数据,1,,34,1,0,ZH1802217394295275520,4室2厅2卫,整租,香洲区-上冲-万科城,南,3800,暂无数据,"精装,双卫生间,动迁安置房",整租·万科城 4室2厅 南,暂无数据,4.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
86.0,,民电,1,,38,1,0,ZH1784902163525271552,3室2厅1卫,整租,香洲区-上冲-华发城建未来荟,南,3600,暂无数据,"精装,随时看房",整租·华发城建未来荟 3室2厅 南,民水,3.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
40.0,,商电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,宽带",22,1,0,ZH1782239393260503040,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,南,2800,暂无数据,精装,整租·奥园商业广场 1室1厅 南,民水,1.0,1,1,Xiangzhou District,1,1,1,1,1,1,1,0,1,0
74.0,,民电,1,,11,1,0,ZH1781641828458561536,2室2厅1卫,整租,香洲区-上冲-华发城建未来荟,西北,2700,暂无数据,精装,整租·华发城建未来荟 2室2厅 西北,民水,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
50.0,,民电,0,,9,1,0,ZH1779811303091601408,2室1厅1卫,整租,香洲区-上冲-华香苑,东北,2200,暂无数据,精装,整租·华香苑 2室1厅 东北,民水,2.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
84.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,床",17,1,0,ZH1778342283863654400,2室2厅1卫,整租,香洲区-上冲-奥园商业广场,东南,3800,暂无数据,精装,整租·奥园商业广场 2室2厅 东南,民水,2.0,2,1,Xiangzhou District,1,1,1,1,1,0,1,0,0,0
84.0,,民电,1,"洗衣机,衣柜,电视,冰箱,热水器,床",11,1,0,ZH1798615588549951488,2室2厅1卫,整租,香洲区-上冲-五洲康城,南,3200,暂无数据,精装,整租·五洲康城 2室2厅 南,民水,2.0,2,1,Xiangzhou District,1,0,1,1,1,1,1,0,0,0
65.0,,民电,1,,37,1,0,ZH1797096135014219776,2室1厅1卫,整租,香洲区-上冲-华发城建未来荟,东 东南,2800,暂无数据,"精装,随时看房",整租·华发城建未来荟 2室1厅 东/东南,民水,2.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
132.0,,民电,1,,11,1,0,ZH1796470207997280256,3室2厅2卫,整租,香洲区-上冲-五洲康城,南 北,4200,暂无数据,"精装,双卫生间",整租·五洲康城 3室2厅 南/北,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
65.0,,民电,1,,37,1,0,ZH1796180893979639808,2室2厅1卫,整租,香洲区-上冲-华发城建未来荟,北,2600,暂无数据,"精装,随时看房",整租·华发城建未来荟 2室2厅 北,民水,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
43.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",38,1,0,ZH1795011825188732928,1室1厅1卫,整租,香洲区-上冲-华发城建未来荟,南,2400,暂无数据,"精装,随时看房",整租·华发城建未来荟 1室1厅 南,民水,1.0,1,1,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
110.0,,民电,0,床,6,1,0,ZH1777591771434319872,3室2厅2卫,整租,香洲区-上冲-棕榈假日,东南,3000,暂无数据,"精装,双卫生间,随时看房",整租·棕榈假日 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,1,0,0,0
40.0,,商电,1,,32,1,0,ZH1777219488681295872,1室0厅1卫,整租,香洲区-上冲-奥园商业广场,南,2400,暂无数据,"精装,随时看房,非居住房屋",整租·奥园商业广场 1室0厅 南,商水,1.0,0,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
135.0,【房源亮点】此房业主诚心出售，无抵押随时可以看房；房子看小区园林泳池。。【户型介绍】此房为电梯中层，前面视野无遮挡，户型方正为小区少有放盘户型，欢迎随时参观看房【装修描述】房子现在是空置的，房子内部装修简约；采光通风效果很好，居住舒适。【小区介绍】棕榈假日小区为08年小区，位于新香洲上冲地段，生活便利，出行方便,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,暖气,宽带,天然气",11,1,0,ZH1775099903475712000,3室2厅1卫,整租,香洲区-上冲-棕榈假日,南,4000,租用车位,精装,整租·棕榈假日 3室2厅 南,民水,3.0,2,1,Xiangzhou District,1,1,1,1,1,1,1,1,1,1
81.0,,民电,0,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,宽带,天然气",7,0,0,ZH1775083869016424448,2室2厅1卫,整租,香洲区-上冲-恒雅名园,南,2300,租用车位,"精装,随时看房",整租·恒雅名园 2室2厅 南,民水,2.0,2,1,Xiangzhou District,1,1,1,1,1,1,1,0,1,1
90.0,,商电,1,,32,1,0,ZH1773640141651312640,1室1厅0卫,整租,香洲区-上冲-奥园商业广场,南,3500,暂无数据,非居住房屋,整租·奥园商业广场 1室1厅 南,商水,1.0,1,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
43.0,,民电,1,,38,1,0,ZH1838574222088077312,1室1厅1卫,整租,香洲区-上冲-华发城建未来荟,南,2500,暂无数据,"新上,精装",整租·华发城建未来荟 1室1厅 南,民水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
50.0,,商电,1,,32,1,0,ZH1838451830061793280,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,北,2800,暂无数据,"新上,精装,非居住房屋",整租·奥园商业广场 1室1厅 北,商水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
50.0,,商电,1,,32,1,0,ZH1837354067316178944,2室1厅1卫,整租,香洲区-上冲-奥园商业广场,南,3100,暂无数据,"精装,随时看房,非居住房屋",整租·奥园商业广场 2室1厅 南,商水,2.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
80.0,,民电,0,,7,0,0,ZH1789531875061006336,3室2厅1卫,整租,香洲区-上冲-上宝花园,南,2500,暂无数据,精装,整租·上宝花园 3室2厅 南,民水,3.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
64.0,【交通出行】有上冲公交总站 去到珠海各地都是比较方便的 交通路线有人民路 明珠路梅华路 香海路 以及金琴快线【周边配套】有一个社区公园距离小区只有500米 医院有上冲社区医院约2.5公里 有中大五院约8公里 工商银行500米，多个酒店 有山姆会员店 华润万家等【小区介绍】配套有游泳池 健身房 小区门口是社区公园 有足球场 篮球场 乒乓球桌 运动慢跑 物业是华发物业 国家一级管理资质 管理费2.98元 小区管理严格 服务质量好,民电,1,,37,1,0,ZH1615630304897138688,2室2厅1卫,整租,香洲区-上冲-华发城建未来荟,西南,1200,暂无数据,,整租·华发城建未来荟 2室2厅 西南,民水,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
77.0,,民电,1,,32,1,0,ZH1691726054248415232,2室2厅1卫,整租,香洲区-上冲-云顶澜山南区,南,1000,暂无数据,随时看房,整租·云顶澜山南区 2室2厅 南,民水,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
103.0,,民电,0,,7,0,0,ZH1798996502933143552,3室2厅2卫,整租,香洲区-上冲-恒雅名园,南,2100,暂无数据,"精装,双卫生间",整租·恒雅名园 3室2厅 南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
85.0,,民电,0,,6,1,0,ZH1814628968402255872,3室2厅2卫,整租,香洲区-上冲-棕榈假日,西北,2500,暂无数据,"精装,双卫生间",整租·棕榈假日 3室2厅 西北,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
42.0,,商电,1,"洗衣机,空调,衣柜,冰箱,热水器,床",22,1,0,ZH1810723048525922304,2室1厅1卫,整租,香洲区-上冲-奥园商业广场,东南,3200,暂无数据,"月租,精装,随时看房",整租·奥园商业广场 2室1厅 复式 东南,民水,2.0,1,1,Xiangzhou District,1,1,1,0,1,1,1,0,0,0
9.0,,民电,1,,38,1,0,ZH1807424428762464256,2室0厅0卫,合租,香洲区-上冲-华发城建未来荟,东,1100,暂无数据,,合租·华发城建未来荟 2居室 东卧,民水,2.0,0,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
29.0,,商电,1,,22,1,0,ZH1822956456182284288,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,南,2000,暂无数据,"精装,随时看房",整租·奥园商业广场 1室1厅 复式 南,民水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
76.0,,民电,0,"洗衣机,空调,衣柜,冰箱,热水器",7,1,0,ZH1823709848353636352,2室2厅1卫,整租,香洲区-上冲-豪华花园,南,1450,租用车位,,整租·豪华花园 2室2厅 南,民水,2.0,2,1,Xiangzhou District,1,1,1,0,1,1,0,0,0,0
30.0,,商电,1,,22,1,0,ZH1812377944832606208,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,南,2000,暂无数据,"精装,随时看房",整租·奥园商业广场 1室1厅 南,民水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
78.0,,暂无数据,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,宽带,天然气",29,1,0,ZH1828437873930534912,2室2厅1卫,整租,香洲区-上冲-奥园商业广场,南,1600,租用车位,精装,整租·奥园商业广场 2室2厅 南,暂无数据,2.0,2,1,Xiangzhou District,1,1,1,1,1,1,1,0,1,1
98.0,,商电,1,,32,1,0,ZH2858844793289842688,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,北,3500,租用车位,非居住房屋,整租·奥园商业广场 1室1厅 北,商水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
50.0,,民电,0,,7,0,0,ZH1823591048933277696,2室1厅1卫,整租,香洲区-上冲-宝源花园,南,2000,暂无数据,精装,整租·宝源花园 2室1厅 南,民水,2.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
110.0,,民电,1,,24,1,0,ZH1823226026210099200,4室2厅2卫,整租,香洲区-上冲-万科城市中心,南 北,3800,暂无数据,"精装,双卫生间",整租·万科城市中心 4室2厅 南/北,民水,4.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
40.0,,商电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",22,1,0,ZH1606620992493322240,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,东,3000,租用车位,"精装,随时看房,非居住房屋",整租·奥园商业广场 1室1厅 东,商水,1.0,1,1,Xiangzhou District,1,1,1,1,1,1,1,0,0,0
41.0,,商电,1,,22,1,0,ZH1584114998819422208,1室1厅1卫,整租,香洲区-上冲-奥园商业广场,南,2600,租用车位,,整租·奥园商业广场 1室1厅 南,民水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
89.0,,暂无数据,1,"空调,衣柜,冰箱,热水器,床,宽带,天然气",24,1,0,ZH2901362574413275136,3室2厅2卫,整租,香洲区-上冲-万科城市中心,西南,3800,暂无数据,"精装,双卫生间",整租·万科城市中心 3室2厅 西南,暂无数据,3.0,2,2,Xiangzhou District,0,1,1,0,1,1,1,0,1,1
115.0,,民电,0,,6,1,0,ZH1817855840535707648,3室2厅2卫,整租,香洲区-上冲-棕榈假日,南 北,3000,暂无数据,"精装,双卫生间",整租·棕榈假日 3室2厅 南/北,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
55.0,,民电,1,,22,1,0,ZH1839169648357015552,1室1厅1卫,整租,香洲区-上冲-万科城回迁房北区,东南,2100,暂无数据,"新上,精装",整租·万科城回迁房北区 1室1厅 东南,民水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
41.0,,商电,1,空调,32,1,0,ZH1838905397247737856,1室2厅0卫,整租,香洲区-上冲-奥园商业广场,南,7800,暂无数据,"新上,精装,非居住房屋",整租·奥园商业广场 1室2厅 南,商水,1.0,2,0,Xiangzhou District,0,1,0,0,0,0,0,0,0,0
97.0,,民电,1,,29,1,0,ZH1838889742431682560,3室2厅2卫,整租,香洲区-上冲-绿景喜悦荟商务中心,南,4200,暂无数据,"新上,精装,双卫生间",整租·绿景喜悦荟商务中心 3室2厅 南,暂无数据,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
25.0,,暂无数据,0,,1,1,0,ZH1838853537862254592,1室0厅0卫,整租,香洲区-上冲-棕榈假日,南,2800,暂无数据,"新上,精装,非居住房屋",整租·棕榈假日 1室0厅 南,暂无数据,1.0,0,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
